year,month,district,police_division,crime_type,crime_count,risk_zone,trend
2023,4,Anurdhapura,Anurdhapura Main,Cattle Theft > 50k,12,High,Stable
2023,4,Anurdhapura,Anurdhapura Main,Attempt to Murder,1,High,Stable
2023,4,Anurdhapura,Anurdhapura Main,Arson,3,High,Stable
2023,4,Anurdhapura,Anurdhapura Main,Agriculture Theft > 50k,1,High,Stable
2023,4,Anurdhapura,Anurdhapura Main,Abduction,4,High,Stable
2023,4,Anuradhapura,Anuradhapura Main,Total Crimes,91,Medium,Stable
2023,4,Ampara,Ampara Main,Total Crimes,85,Medium,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Unlawful Assembly/ Riot,0,High,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Statutory Rape (Non-consensual),0,High,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Statutory Rape (Consensual),0,Low,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Sexual Exploitation Of Children,0,High,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Robbery,0,Low,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Rape (Adult),0,High,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Property Theft > 50k,0,Low,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Offensive Weapons Act,0,High,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Offences Against The State,0,High,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Obstructing Police,0,High,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Narcotic Drugs,0,Low,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Murder,0,Medium,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Mischief > 50k,0,Medium,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Kidnapping,0,High,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Illegal Firearms,0,High,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Hurt by Dangerous Weapons,0,Low,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Human Trafficking,0,High,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,House Breaking,0,Low,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Grievous Hurt,0,Low,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Grave Sexual Abuse,0,Medium,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Extortions,0,High,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Cruelty to Children,0,High,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Counterfeiting Currency,0,High,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Cheating / Breach of Trust > 300k,0,Low,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Cattle Theft > 50k,0,Medium,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Attempt to Murder,0,High,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Arson,0,Medium,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Agriculture Theft > 50k,0,High,Stable
2023,3,Women & Children'S Bureau,Women & Children'S Bureau Main,Abduction,0,Medium,Stable
2023,3,Whole Island,Whole Island Main,Voluntarily Causing Hurt By Dangerous Weapons,145,Low,Stable
2023,3,Whole Island,Whole Island Main,Unlawful Assembly/ Riot,21,High,Stable
2023,3,Whole Island,Whole Island Main,Statutory Rape (Non-consensual),34,High,Stable
2023,3,Whole Island,Whole Island Main,Statutory Rape (Consensual),108,High,Stable
2023,3,Whole Island,Whole Island Main,Sexual Exploitation Of Children,1,High,Stable
2023,3,Whole Island,Whole Island Main,Robbery,248,High,Stable
2023,3,Whole Island,Whole Island Main,Rape (Adult),31,High,Stable
2023,3,Whole Island,Whole Island Main,Property Theft > 50k,446,High,Stable
2023,3,Whole Island,Whole Island Main,Offensive Weapons Act,18,High,Stable
2023,3,Whole Island,Whole Island Main,Offences Against The State,0,High,Stable
2023,3,Whole Island,Whole Island Main,Obstructing Police,12,High,Stable
2023,3,Whole Island,Whole Island Main,Narcotic Drugs,657,High,Stable
2023,3,Whole Island,Whole Island Main,Murder,53,High,Stable
2023,3,Whole Island,Whole Island Main,Mischief > 50k,51,High,Stable
2023,3,Whole Island,Whole Island Main,Kidnapping,11,High,Stable
2023,3,Whole Island,Whole Island Main,Illegal Firearms,1,High,Stable
2023,3,Whole Island,Whole Island Main,Human Trafficking,1,High,Stable
2023,3,Whole Island,Whole Island Main,House Breaking,681,High,Stable
2023,3,Whole Island,Whole Island Main,Grievous Hurt,85,High,Stable
2023,3,Whole Island,Whole Island Main,Grave Sexual Abuse,51,High,Stable
2023,3,Whole Island,Whole Island Main,Extortions,8,High,Stable
2023,3,Whole Island,Whole Island Main,Cruelty to Children,7,High,Stable
2023,3,Whole Island,Whole Island Main,Counterfeiting Currency,2,High,Stable
2023,3,Whole Island,Whole Island Main,Cheating / Breach of Trust > 300k,162,High,Stable
2023,3,Whole Island,Whole Island Main,Cattle Theft > 50k,63,High,Stable
2023,3,Whole Island,Whole Island Main,Attempt to Murder,8,High,Stable
2023,3,Whole Island,Whole Island Main,Arson,51,High,Stable
2023,3,Whole Island,Whole Island Main,Agriculture Theft > 50k,4,High,Stable
2023,3,Whole Island,Whole Island Main,Abduction,62,High,Stable
2023,3,Vavuniya,Vavuniya Main,Unlawful Assembly/ Riot,0,High,Stable
2023,3,Vavuniya,Vavuniya Main,Statutory Rape (Non-consensual),0,High,Stable
2023,3,Vavuniya,Vavuniya Main,Statutory Rape (Consensual),2,High,Stable
2023,3,Vavuniya,Vavuniya Main,Sexual Exploitation Of Children,0,High,Stable
2023,3,Vavuniya,Vavuniya Main,Robbery,5,Medium,Stable
2023,3,Vavuniya,Vavuniya Main,Rape (Adult),0,High,Stable
2023,3,Vavuniya,Vavuniya Main,Property Theft > 50k,15,Medium,Stable
2023,3,Vavuniya,Vavuniya Main,Offensive Weapons Act,0,High,Stable
2023,3,Vavuniya,Vavuniya Main,Offences Against The State,0,High,Stable
2023,3,Vavuniya,Vavuniya Main,Obstructing Police,0,High,Stable
2023,3,Vavuniya,Vavuniya Main,Narcotic Drugs,3,Medium,Stable
2023,3,Vavuniya,Vavuniya Main,Murder,0,Medium,Stable
2023,3,Vavuniya,Vavuniya Main,Mischief > 50k,0,Medium,Stable
2023,3,Vavuniya,Vavuniya Main,Kidnapping,0,High,Stable
2023,3,Vavuniya,Vavuniya Main,Illegal Firearms,0,High,Stable
2023,3,Vavuniya,Vavuniya Main,Hurt by Dangerous Weapons,0,Low,Stable
2023,3,Vavuniya,Vavuniya Main,Human Trafficking,0,High,Stable
2023,3,Vavuniya,Vavuniya Main,House Breaking,15,Medium,Stable
2023,3,Vavuniya,Vavuniya Main,Grievous Hurt,7,High,Stable
2023,3,Vavuniya,Vavuniya Main,Grave Sexual Abuse,1,High,Stable
2023,3,Vavuniya,Vavuniya Main,Extortions,0,High,Stable
2023,3,Vavuniya,Vavuniya Main,Cruelty to Children,0,High,Stable
2023,3,Vavuniya,Vavuniya Main,Counterfeiting Currency,0,High,Stable
2023,3,Vavuniya,Vavuniya Main,Cheating / Breach of Trust > 300k,6,High,Stable
2023,3,Vavuniya,Vavuniya Main,Cattle Theft > 50k,5,High,Stable
2023,3,Vavuniya,Vavuniya Main,Attempt to Murder,0,High,Stable
2023,3,Vavuniya,Vavuniya Main,Arson,0,Medium,Stable
2023,3,Vavuniya,Vavuniya Main,Agriculture Theft > 50k,0,High,Stable
2023,3,Vavuniya,Vavuniya Main,Abduction,0,Medium,Stable
2023,3,Trincomalee,Trincomalee Main,Total Crimes,79,Medium,Stable
2023,3,Tid,Tid Main,Unlawful Assembly/ Riot,0,High,Stable
2023,3,Tid,Tid Main,Statutory Rape (Non-consensual),0,High,Stable
2023,3,Tid,Tid Main,Statutory Rape (Consensual),0,Low,Stable
2023,3,Tid,Tid Main,Sexual Exploitation Of Children,0,High,Stable
2023,3,Tid,Tid Main,Robbery,0,Low,Stable
2023,3,Tid,Tid Main,Rape (Adult),0,High,Stable
2023,3,Tid,Tid Main,Property Theft > 50k,0,Low,Stable
2023,3,Tid,Tid Main,Offensive Weapons Act,0,High,Stable
2023,3,Tid,Tid Main,Offences Against The State,0,High,Stable
2023,3,Tid,Tid Main,Obstructing Police,0,High,Stable
2023,3,Tid,Tid Main,Narcotic Drugs,0,Low,Stable
2023,3,Tid,Tid Main,Murder,0,Medium,Stable
2023,3,Tid,Tid Main,Mischief > 50k,0,Medium,Stable
2023,3,Tid,Tid Main,Kidnapping,0,High,Stable
2023,3,Tid,Tid Main,Illegal Firearms,0,High,Stable
2023,3,Tid,Tid Main,Hurt by Dangerous Weapons,0,Low,Stable
2023,3,Tid,Tid Main,Human Trafficking,0,High,Stable
2023,3,Tid,Tid Main,House Breaking,0,Low,Stable
2023,3,Tid,Tid Main,Grievous Hurt,0,Low,Stable
2023,3,Tid,Tid Main,Grave Sexual Abuse,0,Medium,Stable
2023,3,Tid,Tid Main,Extortions,0,High,Stable
2023,3,Tid,Tid Main,Cruelty to Children,0,High,Stable
2023,3,Tid,Tid Main,Counterfeiting Currency,0,High,Stable
2023,3,Tid,Tid Main,Cheating / Breach of Trust > 300k,0,Low,Stable
2023,3,Tid,Tid Main,Cattle Theft > 50k,0,Medium,Stable
2023,3,Tid,Tid Main,Attempt to Murder,0,High,Stable
2023,3,Tid,Tid Main,Arson,0,Medium,Stable
2023,3,Tid,Tid Main,Agriculture Theft > 50k,0,High,Stable
2023,3,Tid,Tid Main,Abduction,0,Medium,Stable
2023,3,Teldeniya,Teldeniya Main,Unlawful Assembly/ Riot,0,High,Stable
2023,3,Teldeniya,Teldeniya Main,Statutory Rape (Non-consensual),0,High,Stable
2023,3,Teldeniya,Teldeniya Main,Statutory Rape (Consensual),1,Medium,Stable
2023,3,Teldeniya,Teldeniya Main,Sexual Exploitation Of Children,0,High,Stable
2023,3,Teldeniya,Teldeniya Main,Robbery,2,Medium,Stable
2023,3,Teldeniya,Teldeniya Main,Rape (Adult),0,High,Stable
2023,3,Teldeniya,Teldeniya Main,Property Theft > 50k,5,Low,Stable
2023,3,Teldeniya,Teldeniya Main,Offensive Weapons Act,0,High,Stable
2023,3,Teldeniya,Teldeniya Main,Offences Against The State,0,High,Stable
2023,3,Teldeniya,Teldeniya Main,Obstructing Police,0,High,Stable
2023,3,Teldeniya,Teldeniya Main,Narcotic Drugs,4,Medium,Stable
2023,3,Teldeniya,Teldeniya Main,Murder,0,Medium,Stable
2023,3,Teldeniya,Teldeniya Main,Mischief > 50k,0,Medium,Stable
2023,3,Teldeniya,Teldeniya Main,Kidnapping,0,High,Stable
2023,3,Teldeniya,Teldeniya Main,Illegal Firearms,0,High,Stable
2023,3,Teldeniya,Teldeniya Main,Hurt by Dangerous Weapons,3,Medium,Stable
2023,3,Teldeniya,Teldeniya Main,Human Trafficking,0,High,Stable
2023,3,Teldeniya,Teldeniya Main,House Breaking,12,Medium,Stable
2023,3,Teldeniya,Teldeniya Main,Grievous Hurt,2,High,Stable
2023,3,Teldeniya,Teldeniya Main,Grave Sexual Abuse,1,High,Stable
2023,3,Teldeniya,Teldeniya Main,Extortions,0,High,Stable
2023,3,Teldeniya,Teldeniya Main,Cruelty to Children,0,High,Stable
2023,3,Teldeniya,Teldeniya Main,Counterfeiting Currency,0,High,Stable
2023,3,Teldeniya,Teldeniya Main,Cheating / Breach of Trust > 300k,1,Low,Stable
2023,3,Teldeniya,Teldeniya Main,Cattle Theft > 50k,1,Medium,Stable
2023,3,Teldeniya,Teldeniya Main,Attempt to Murder,0,High,Stable
2023,3,Teldeniya,Teldeniya Main,Arson,0,Medium,Stable
2023,3,Teldeniya,Teldeniya Main,Agriculture Theft > 50k,0,High,Stable
2023,3,Teldeniya,Teldeniya Main,Abduction,0,Medium,Stable
2023,3,Tangalle,Tangalle Main,Unlawful Assembly/ Riot,0,High,Stable
2023,3,Tangalle,Tangalle Main,Statutory Rape (Non-consensual),1,High,Stable
2023,3,Tangalle,Tangalle Main,Statutory Rape (Consensual),4,High,Stable
2023,3,Tangalle,Tangalle Main,Sexual Exploitation Of Children,0,High,Stable
2023,3,Tangalle,Tangalle Main,Robbery,7,High,Stable
2023,3,Tangalle,Tangalle Main,Rape (Adult),0,High,Stable
2023,3,Tangalle,Tangalle Main,Property Theft > 50k,19,High,Stable
2023,3,Tangalle,Tangalle Main,Offensive Weapons Act,0,High,Stable
2023,3,Tangalle,Tangalle Main,Offences Against The State,0,High,Stable
2023,3,Tangalle,Tangalle Main,Obstructing Police,1,High,Stable
2023,3,Tangalle,Tangalle Main,Narcotic Drugs,4,Medium,Stable
2023,3,Tangalle,Tangalle Main,Murder,2,High,Stable
2023,3,Tangalle,Tangalle Main,Mischief > 50k,0,Medium,Stable
2023,3,Tangalle,Tangalle Main,Kidnapping,2,High,Stable
2023,3,Tangalle,Tangalle Main,Illegal Firearms,0,High,Stable
2023,3,Tangalle,Tangalle Main,Hurt by Dangerous Weapons,6,High,Stable
2023,3,Tangalle,Tangalle Main,Human Trafficking,0,High,Stable
2023,3,Tangalle,Tangalle Main,House Breaking,28,High,Stable
2023,3,Tangalle,Tangalle Main,Grievous Hurt,2,High,Stable
2023,3,Tangalle,Tangalle Main,Grave Sexual Abuse,2,High,Stable
2023,3,Tangalle,Tangalle Main,Extortions,0,High,Stable
2023,3,Tangalle,Tangalle Main,Cruelty to Children,0,High,Stable
2023,3,Tangalle,Tangalle Main,Counterfeiting Currency,0,High,Stable
2023,3,Tangalle,Tangalle Main,Cheating / Breach of Trust > 300k,11,High,Stable
2023,3,Tangalle,Tangalle Main,Cattle Theft > 50k,8,High,Stable
2023,3,Tangalle,Tangalle Main,Attempt to Murder,0,High,Stable
2023,3,Tangalle,Tangalle Main,Arson,2,High,Stable
2023,3,Tangalle,Tangalle Main,Agriculture Theft > 50k,0,High,Stable
2023,3,Tangalle,Tangalle Main,Abduction,1,High,Stable
2023,3,Ratnapura,Ratnapura Main,Total Crimes,105,High,Stable
2023,3,Puttalam,Puttalam Main,Total Crimes,101,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Unlawful Assembly/ Riot,0,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Statutory Rape (Non-consensual),0,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Statutory Rape (Consensual),3,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Sexual Exploitation Of Children,0,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Robbery,4,Medium,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Rape (Adult),1,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Property Theft > 50k,16,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Offensive Weapons Act,0,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Offences Against The State,0,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Obstructing Police,0,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Narcotic Drugs,2,Medium,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Murder,1,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Mischief > 50k,1,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Kidnapping,0,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Illegal Firearms,0,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Hurt by Dangerous Weapons,4,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Human Trafficking,0,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,House Breaking,42,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Grievous Hurt,3,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Grave Sexual Abuse,1,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Extortions,0,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Cruelty to Children,0,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Counterfeiting Currency,0,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Cheating / Breach of Trust > 300k,8,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Cattle Theft > 50k,12,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Attempt to Murder,0,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Arson,0,Medium,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Agriculture Theft > 50k,0,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Abduction,1,High,Stable
2023,3,Panadura,Panadura Main,Unlawful Assembly/ Riot,0,High,Stable
2023,3,Panadura,Panadura Main,Statutory Rape (Non-consensual),0,High,Stable
2023,3,Panadura,Panadura Main,Statutory Rape (Consensual),1,Medium,Stable
2023,3,Panadura,Panadura Main,Sexual Exploitation Of Children,0,High,Stable
2023,3,Panadura,Panadura Main,Robbery,8,High,Stable
2023,3,Panadura,Panadura Main,Rape (Adult),0,High,Stable
2023,3,Panadura,Panadura Main,Property Theft > 50k,20,High,Stable
2023,3,Panadura,Panadura Main,Offensive Weapons Act,0,High,Stable
2023,3,Panadura,Panadura Main,Offences Against The State,0,High,Stable
2023,3,Panadura,Panadura Main,Obstructing Police,0,High,Stable
2023,3,Panadura,Panadura Main,Narcotic Drugs,20,High,Stable
2023,3,Panadura,Panadura Main,Murder,1,High,Stable
2023,3,Panadura,Panadura Main,Mischief > 50k,0,Medium,Stable
2023,3,Panadura,Panadura Main,Kidnapping,0,High,Stable
2023,3,Panadura,Panadura Main,Illegal Firearms,0,High,Stable
2023,3,Panadura,Panadura Main,Hurt by Dangerous Weapons,2,Medium,Stable
2023,3,Panadura,Panadura Main,Human Trafficking,0,High,Stable
2023,3,Panadura,Panadura Main,House Breaking,29,High,Stable
2023,3,Panadura,Panadura Main,Grievous Hurt,0,Low,Stable
2023,3,Panadura,Panadura Main,Grave Sexual Abuse,1,High,Stable
2023,3,Panadura,Panadura Main,Extortions,0,High,Stable
2023,3,Panadura,Panadura Main,Cruelty to Children,0,High,Stable
2023,3,Panadura,Panadura Main,Counterfeiting Currency,0,High,Stable
2023,3,Panadura,Panadura Main,Cheating / Breach of Trust > 300k,6,High,Stable
2023,3,Panadura,Panadura Main,Cattle Theft > 50k,2,High,Stable
2023,3,Panadura,Panadura Main,Attempt to Murder,0,High,Stable
2023,3,Panadura,Panadura Main,Arson,0,Medium,Stable
2023,3,Panadura,Panadura Main,Agriculture Theft > 50k,0,High,Stable
2023,3,Panadura,Panadura Main,Abduction,1,High,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Unlawful Assembly/ Riot,0,High,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Statutory Rape (Non-consensual),0,High,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Statutory Rape (Consensual),0,Low,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Sexual Exploitation Of Children,0,High,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Robbery,1,Low,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Rape (Adult),1,High,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Property Theft > 50k,8,Medium,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Offensive Weapons Act,0,High,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Offences Against The State,0,High,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Obstructing Police,0,High,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Narcotic Drugs,0,Low,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Murder,2,High,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Mischief > 50k,0,Medium,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Kidnapping,0,High,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Illegal Firearms,0,High,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Hurt by Dangerous Weapons,2,Medium,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Human Trafficking,0,High,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,House Breaking,9,Medium,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Grievous Hurt,3,High,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Grave Sexual Abuse,1,High,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Extortions,0,High,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Cruelty to Children,0,High,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Counterfeiting Currency,0,High,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Cheating / Breach of Trust > 300k,2,Medium,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Cattle Theft > 50k,0,Medium,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Attempt to Murder,1,High,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Arson,0,Medium,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Agriculture Theft > 50k,0,High,Stable
2023,3,Nuwaraeliya,Nuwaraeliya Main,Abduction,1,High,Stable
2023,3,Nuwara Eliya,Nuwara Eliya Main,Total Crimes,86,Medium,Stable
2023,3,Nugegoda,Nugegoda Main,Unlawful Assembly/ Riot,0,High,Stable
2023,3,Nugegoda,Nugegoda Main,Statutory Rape (Non-consensual),0,High,Stable
2023,3,Nugegoda,Nugegoda Main,Statutory Rape (Consensual),2,High,Stable
2023,3,Nugegoda,Nugegoda Main,Sexual Exploitation Of Children,0,High,Stable
2023,3,Nugegoda,Nugegoda Main,Robbery,10,High,Stable
2023,3,Nugegoda,Nugegoda Main,Rape (Adult),0,High,Stable
2023,3,Nugegoda,Nugegoda Main,Property Theft > 50k,38,High,Stable
2023,3,Nugegoda,Nugegoda Main,Offensive Weapons Act,2,High,Stable
2023,3,Nugegoda,Nugegoda Main,Offences Against The State,0,High,Stable
2023,3,Nugegoda,Nugegoda Main,Obstructing Police,0,High,Stable
2023,3,Nugegoda,Nugegoda Main,Narcotic Drugs,119,High,Stable
2023,3,Nugegoda,Nugegoda Main,Murder,4,High,Stable
2023,3,Nugegoda,Nugegoda Main,Mischief > 50k,1,High,Stable
2023,3,Nugegoda,Nugegoda Main,Kidnapping,0,High,Stable
2023,3,Nugegoda,Nugegoda Main,Illegal Firearms,0,High,Stable
2023,3,Nugegoda,Nugegoda Main,Hurt by Dangerous Weapons,3,Medium,Stable
2023,3,Nugegoda,Nugegoda Main,Human Trafficking,0,High,Stable
2023,3,Nugegoda,Nugegoda Main,House Breaking,47,High,Stable
2023,3,Nugegoda,Nugegoda Main,Grievous Hurt,2,High,Stable
2023,3,Nugegoda,Nugegoda Main,Grave Sexual Abuse,1,High,Stable
2023,3,Nugegoda,Nugegoda Main,Extortions,0,High,Stable
2023,3,Nugegoda,Nugegoda Main,Cruelty to Children,0,High,Stable
2023,3,Nugegoda,Nugegoda Main,Counterfeiting Currency,0,High,Stable
2023,3,Nugegoda,Nugegoda Main,Cheating / Breach of Trust > 300k,39,High,Stable
2023,3,Nugegoda,Nugegoda Main,Cattle Theft > 50k,1,Medium,Stable
2023,3,Nugegoda,Nugegoda Main,Attempt to Murder,1,High,Stable
2023,3,Nugegoda,Nugegoda Main,Arson,0,Medium,Stable
2023,3,Nugegoda,Nugegoda Main,Agriculture Theft > 50k,0,High,Stable
2023,3,Nugegoda,Nugegoda Main,Abduction,1,High,Stable
2023,3,Negombo,Negombo Main,Unlawful Assembly/ Riot,0,High,Stable
2023,3,Negombo,Negombo Main,Statutory Rape (Non-consensual),0,High,Stable
2023,3,Negombo,Negombo Main,Statutory Rape (Consensual),1,Medium,Stable
2023,3,Negombo,Negombo Main,Sexual Exploitation Of Children,0,High,Stable
2023,3,Negombo,Negombo Main,Robbery,7,High,Stable
2023,3,Negombo,Negombo Main,Rape (Adult),0,High,Stable
2023,3,Negombo,Negombo Main,Property Theft > 50k,23,High,Stable
2023,3,Negombo,Negombo Main,Offensive Weapons Act,1,High,Stable
2023,3,Negombo,Negombo Main,Offences Against The State,0,High,Stable
2023,3,Negombo,Negombo Main,Obstructing Police,0,High,Stable
2023,3,Negombo,Negombo Main,Narcotic Drugs,53,High,Stable
2023,3,Negombo,Negombo Main,Murder,1,High,Stable
2023,3,Negombo,Negombo Main,Mischief > 50k,0,Medium,Stable
2023,3,Negombo,Negombo Main,Kidnapping,0,High,Stable
2023,3,Negombo,Negombo Main,Illegal Firearms,0,High,Stable
2023,3,Negombo,Negombo Main,Hurt by Dangerous Weapons,2,Medium,Stable
2023,3,Negombo,Negombo Main,Human Trafficking,0,High,Stable
2023,3,Negombo,Negombo Main,House Breaking,18,Medium,Stable
2023,3,Negombo,Negombo Main,Grievous Hurt,1,Medium,Stable
2023,3,Negombo,Negombo Main,Grave Sexual Abuse,0,Medium,Stable
2023,3,Negombo,Negombo Main,Extortions,0,High,Stable
2023,3,Negombo,Negombo Main,Cruelty to Children,0,High,Stable
